word,pos
family_Trogonidae,nouns
genus_Calamus,nouns
genus_Naja,nouns
Jacquard,nouns
tendentiousness,nouns
memorial_park,nouns
lameness,nouns
Vireo_solitarius_solitarius,nouns
family_Sisyridae,nouns
vertical_stabiliser,nouns
dialogue,nouns
Pholiota_aurea,nouns
fovea_centralis,nouns
Viola_pedata,nouns
Western_box_turtle,nouns
air_defense,nouns
asynchrony,nouns
lynching,nouns
rivulet,nouns
mercantile_agency,nouns
superabundance,nouns
dragnet,nouns
C_compiler,nouns
medicine_ball,nouns
spice_tree,nouns
Saururaceae,nouns
Litocranius,nouns
tea_cozy,nouns
Campanula_persicifolia,nouns
gas_oil,nouns
Kublai_Khan,nouns
cocain,nouns
orpin,nouns
Eriodictyon,nouns
jimmies,nouns
disinterest,nouns
Thracian,nouns
samisen,nouns
Rose_Louise_Hovick,nouns
Acacia_auriculiformis,nouns
mantid,nouns
wash-hand_stand,nouns
St._Peter,nouns
paraphysis,nouns
9,nouns
Pistia_stratiotes,nouns
Sarda_chiliensis,nouns
Friday,nouns
stovepiping,nouns
Corinth,nouns
probiotic_flora,nouns
terminator,nouns
Sir_Tim_Rice,nouns
telferage,nouns
English_elm,nouns
existentialist_philosopher,nouns
malt_liquor,nouns
Kyd,nouns
superconducting_supercollider,nouns
abuser,nouns
Old_Icelandic,nouns
peripheral_nervous_system,nouns
Assuan,nouns
cathode-ray_oscilloscope,nouns
insurrection,nouns
Avena_sativa,nouns
succory,nouns
Cynara_scolymus,nouns
snowy_orchid,nouns
Andre_Eglevsky,nouns
scarceness,nouns
Corylus_americana,nouns
anachronism,nouns
Cantharellus_cinnabarinus,nouns
tense_system,nouns
qui_vive,nouns
Lepanto,nouns
vertebral_artery,nouns
Severo_Ochoa,nouns
Ardennes,nouns
legate,nouns
holy,nouns
Hessian_boot,nouns
descriptive_grammar,nouns
disappearance,nouns
Suckling,nouns
glow_tube,nouns
order_Diptera,nouns
tine,nouns
hairsplitter,nouns
small_fortune,nouns
agrimony,nouns
bugger_all,nouns
genus_Doronicum,nouns
stepladder,nouns
ossicle,nouns
Blattella,nouns
Stubbs,nouns
Joel_Chandler_Harris,nouns
painted_leaf,nouns
merl,nouns
comfort_zone,nouns
form_of_address,nouns
interrogation_point,nouns
punctuation,nouns
genus_Euarctos,nouns
four-minute_man,nouns
white-tailed_sea_eagle,nouns
pastel,nouns
vale,nouns
floating-point_operation,nouns
Myxinoidea,nouns
booby_hatch,nouns
damn,nouns
control_grid,nouns
budgerigar,nouns
Gianbattista_Bodoni,nouns
family_Pholididae,nouns
Oreamnos,nouns
Aster_novae-angliae,nouns
wild_celery,nouns
aromatic_hydrocarbon,nouns
Soviet_Union,nouns
Sinningia_speciosa,nouns
wolffish,nouns
pharmaceutical_chemist,nouns
DNA_polymerase,nouns
carpet_pad,nouns
meclizine_hydrochloride,nouns
Canadian_goose,nouns
silicon_bronze,nouns
hastate_leaf,nouns
white_turnip,nouns
sun-ray,nouns
Metroxylon_sagu,nouns
nudism,nouns
paperwork,nouns
atomistic_theory,nouns
fettuccini,nouns
demilitarized_zone,nouns
backup_man,nouns
thirty-something,nouns
CEO,nouns
DeMille,nouns
stepsister,nouns
see,nouns
ruggelach,nouns
standard_gauge,nouns
Lithane,nouns
stage_door,nouns
spruce,nouns
capital_of_Ohio,nouns
thecodont_reptile,nouns
Holy_Roman_Emperor,nouns
Dostoevski,nouns
ballyhoo_artist,nouns
Lathyrus_pratensis,nouns
cork_tree,nouns
streaming,nouns
streptococcal_sore_throat,nouns
genus_Sphecotheres,nouns
scyphus,nouns
temple,nouns
stock_issue,nouns
scale_value,nouns
horse_trader,nouns
Jacques_Bernoulli,nouns
Tenniel,nouns
Rasputin,nouns
grey_poplar,nouns
Sclerotium,nouns
Jamaica_apple,nouns
battle_of_Marston_Moor,nouns
vis-a-vis,nouns
John_Milton_Cage_Jr.,nouns
dicer,nouns
promised_land,nouns
galere,nouns
basic_assumption,nouns
ChiMwini,nouns
Sihasapa,nouns
sketchbook,nouns
cephalopod_mollusk,nouns
Anasazi,nouns
First_Epistle_to_Timothy,nouns
respecter,nouns
People's_Republican_Army,nouns
back_pack,nouns
recusant,nouns
housekeeping,nouns
booklover,nouns
laminator,nouns
Psephurus_gladis,nouns
morel,nouns
Feast_of_Booths,nouns
Himantopus_himantopus,nouns
arms_deal,nouns
Huddie_Leadbetter,nouns
harnessed_antelope,nouns
Michigan_lily,nouns
Pepsi,nouns
Baron_Karl_Wilhelm_von_Humboldt,nouns
genus_Impatiens,nouns
Coleus_aromaticus,nouns
Jenny_Lind,nouns
Page,nouns
acanthosis,nouns
outskirt,nouns
365_days,nouns
oarlock,nouns
harasser,nouns
Aleksandr_Nikolayevich_Scriabin,nouns
monotreme,nouns
President_Jefferson,nouns
psychomotor_development,nouns
tawny_owl,nouns
Sonora_gum,nouns
willet,nouns
Ismailism,nouns
vaccinum,nouns
Yazoo,nouns
genus_Manduca,nouns
overproduction,nouns
snoring,nouns
megatherian,nouns
cell_organ,nouns
euphoriant,nouns
frypan,nouns
subornation,nouns
calyculus,nouns
trumpet,nouns
non-nucleoside_reverse_transcriptase_inhibitor,nouns
incompatibility,nouns
Guiseppe_Guarneri,nouns
financial_gain,nouns
Gustav_Mahler,nouns
symphony,nouns
genus_Calystegia,nouns
outset,nouns
clastic_rock,nouns
genus_Chamaedaphne,nouns
spark_counter,nouns
Tepic,nouns
greatness,nouns
Welsh_rabbit,nouns
Canellaceae,nouns
Otto_Robert_Frisch,nouns
nalorphine,nouns
the_like,nouns
Meniscium,nouns
Prince-of-Wales_feather,nouns
genus_Babyrousa,nouns
Yay,nouns
family_Calliphoridae,nouns
genus_Baccharis,nouns
gypsum_board,nouns
manic_depressive_illness,nouns
Asarum_canadense,nouns
rolling_pin,nouns
futurology,nouns
primary_quill,nouns
case_officer,nouns
cacique,nouns
Capri,nouns
tenant,nouns
aftercare,nouns
fascioliasis,nouns
water_skater,nouns
scratch_race,nouns
mechanical_system,nouns
variola,nouns
genus_Cleistes,nouns
James,nouns
doodia,nouns
Dhu'l-Hijjah,nouns
First_Epistle_of_Paul_the_Apostle_to_the_Corinthians,nouns
printing_concern,nouns
Texas_armadillo,nouns
wild_peanut,nouns
genus_Selaginella,nouns
card_game,nouns
Ethel_Barrymore,nouns
consolation,nouns
pneumonectomy,nouns
Kipp's_apparatus,nouns
Thelypteris_palustris_pubescens,nouns
sea_mile,nouns
debate,nouns
coconut,nouns
hairy_darling_pea,nouns
organ_of_speech,nouns
Arctotis,nouns
cash_dispenser,nouns
land_tenure,nouns
Ascidiaceae,nouns
Aglaomorpha_meyeniana,nouns
extroversion,nouns
kilt,nouns
double_vision,nouns
eleven,nouns
dinner_gown,nouns
pie_plant,nouns
mountain_phlox,nouns
shoat,nouns
jazz,nouns
Wandering_Jew,nouns
outspokenness,nouns
cephalopod,nouns
superclass_Gnathostomata,nouns
spirillum,nouns
William_Randolph_Hearst,nouns
President_Hoover,nouns
beaked_hazelnut,nouns
Hibbing,nouns
alpine_coltsfoot,nouns
given_name,nouns
piousness,nouns
revolt,nouns
smokescreen,nouns
emporium,nouns
aplasia,nouns
wind_scale,nouns
Coptis_groenlandica,nouns
data_structure,nouns
lap_covering,nouns
hagiologist,nouns
dental_floss,nouns
cash_crop,nouns
Alismales,nouns
ascending_artery,nouns
ring_ouzel,nouns
climbing_nightshade,nouns
sleigh_bell,nouns
jaguarundi,nouns
coal_oil,nouns
saddle_blanket,nouns
carotenoid,nouns
premium,nouns
Omphalotus_illudens,nouns
nefariousness,nouns
flatmate,nouns
fowling_piece,nouns
film_industry,nouns
order_Picariae,nouns
order_Araneae,nouns
air_conditioner,nouns
wine-maker's_yeast,nouns
capital_of_Portugal,nouns
Leuwenhoek,nouns
family_Micrococcaceae,nouns
rue_family,nouns
hamamelid_dicot_genus,nouns
shrine,nouns
heinousness,nouns
trimipramine,nouns
slug,nouns
Nemophila_menziesii,nouns
pacha,nouns
food_company,nouns
webcam,nouns
legislator,nouns
cubist,nouns
iceboat,nouns
pedagogy,nouns
camelia,nouns
truckle,nouns
Manda,nouns
hydration,nouns
Anne_Bronte,nouns
puckishness,nouns
sea_robin,nouns
Taraxacum_ruderalia,nouns
derris,nouns
Sphingidae,nouns
sincerity,nouns
yellow_berry,nouns
fluorescein,nouns
officiant,nouns
Ruskin,nouns
areca,nouns
topgallant_mast,nouns
New_World,nouns
fighter_pilot,nouns
small_indefinite_amount,nouns
purging,nouns
Bradypus,nouns
anthelmintic,nouns
Danaea,nouns
soluble_RNA,nouns
Karl_Barth,nouns
cecum,nouns
Admiral_Dewey,nouns
coneflower,nouns
abampere,nouns
Robert_A._Heinlein,nouns
surround,nouns
Energy_Department,nouns
crib,nouns
febrifuge,nouns
glenoid_fossa,nouns
bogy,nouns
tore,nouns
ketoacidosis-resistant_diabetes_mellitus,nouns
rabbit_food,nouns
seltzer,nouns
derivative,nouns
trandolapril,nouns
kachina,nouns
retard,nouns
rainbow_fish,nouns
euronithopod,nouns
United_States_Air_Force_Academy,nouns
pivoting_window,nouns
Schlesien,nouns
Lonas,nouns
ID,nouns
secret_police,nouns
Cestoda,nouns
milliampere,nouns
affectation,nouns
Fulvicin,nouns
air_raid,nouns
Calliophis,nouns
tsetse_fly,nouns
actinotherapy,nouns
Ascaridia,nouns
humdrum,nouns
Canavalia,nouns
apple_maggot,nouns
benzoquinone,nouns
Apatura,nouns
half_life,nouns
thiamin,nouns
sylvanite,nouns
coffee_maker,nouns
Sir_Harold_George_Nicolson,nouns
Marylander,nouns
Wilsonia_pusilla,nouns
bicycle-built-for-two,nouns
baby_doctor,nouns
palm_tree,nouns
wild_yam,nouns
emcee,nouns
Akkadian,nouns
falter,nouns
teemingness,nouns
Monomorium_pharaonis,nouns
genus_Trachurus,nouns
traction_engine,nouns
boarding_school,nouns
midway,nouns
Delawarean,nouns
rooms,nouns
derivational_morphology,nouns
Pontius_Pilate,nouns
noninterference,nouns
chassis,nouns
hickey,nouns
genus_Hylactophryne,nouns
groundberry,nouns
prototype,nouns
protohistory,nouns
vial,nouns
legislative_assembly,nouns
Chao_Phraya,nouns
optical_opacity,nouns
artificial_kidney,nouns
fomenter,nouns
nicker,nouns
Poa_nemoralis,nouns
PABA,nouns
patent_application,nouns
Anthidium,nouns
British_people,nouns
hollering,nouns
tsarina,nouns
Nephelium_longana,nouns
wild_carrot,nouns
teachers_college,nouns
grain_sorghum,nouns
Tera,nouns
poison_dogwood,nouns
boliviano,nouns
suborder_Maniraptora,nouns
quota,nouns
finder,nouns
perineotomy,nouns
existentialism,nouns
salt_merchant,nouns
street_child,nouns
creeping_lily,nouns
pastime,nouns
parotid_gland,nouns
roseola_infantilis,nouns
vena_scrotalis,nouns
sports_fan,nouns
Kotex,nouns
microbalance,nouns
Otis,nouns
warehouseman,nouns
procaine_hydrochloride,nouns
pinealoma,nouns
force_feed,nouns
Ailey,nouns
mismatch,nouns
sellout,nouns
elective,nouns
magnetosphere,nouns
genus_Dipogon,nouns
Sphenopsida,nouns
determinism,nouns
major_key,nouns
Poisson_distribution,nouns
seed_beetle,nouns
cougar,nouns
grade_school,nouns
rock_'n'_roll,nouns
rapid_transit,nouns
behavior_therapy,nouns
light_microscope,nouns
barn_millet,nouns
horizontal,nouns
urban_center,nouns
stone_life_face,nouns
family_Coccinellidae,nouns
blastocoel,nouns
Charles_Stewart_Parnell,nouns
baddeleyite,nouns
cytidine,nouns
blende,nouns
subthalamus,nouns
pseudo,nouns
motorcycle_policeman,nouns
haematocoele,nouns
Leonberg,nouns
gustatory_sensation,nouns
salami,nouns
forehand,nouns
Peter_Sellers,nouns
Chinese_jujube,nouns
flinthead,nouns
hipped_roof,nouns
free_rein,nouns
rictus,nouns
paparazzo,nouns
play-box,nouns
arbitrager,nouns
date-nut_bread,nouns
peripety,nouns
Frankfort,nouns
electrical_fuse,nouns
pulmonary_emphysema,nouns
swan,nouns
nefazodone,nouns
affair,nouns
dynamic_headroom,nouns
mauve,nouns
servomechanism,nouns
lanseh,nouns
rebuke,nouns
guildhall,nouns
facer,nouns
National_Aeronautics_and_Space_Administration,nouns
Adalia,nouns
Clara_Josephine_Schumann,nouns
cerumen,nouns
family_Echeneidae,nouns
toxicity,nouns
onyx_marble,nouns
picosecond,nouns
muzhik,nouns
rustiness,nouns
Bihari,nouns
tonsilla_pharyngealis,nouns
OR_gate,nouns
capital_letter,nouns
Merckx,nouns
pop-fly,nouns
Michelangelo_Buonarroti,nouns
pipefish,nouns
Lacertidae,nouns
optic_radiation,nouns
academic_gown,nouns
armor_plate,nouns
genetic_map,nouns
bitthead,nouns
lobscouse,nouns
sulphuric_acid,nouns
craft_fair,nouns
billhook,nouns
vesiculovirus,nouns
numerical_value,nouns
mean_solar_time,nouns
toga_virilis,nouns
Brunfelsia_americana,nouns
Vicente_Lopez,nouns
genus_Gerris,nouns
Chavez,nouns
Percy,nouns
streptococci,nouns
skinniness,nouns
political_party,nouns
wicket-keeper,nouns
finger-roll,nouns
HSV-I,nouns
oxidization,nouns
Waters,nouns
free_association,nouns
genus_Addax,nouns
fire_company,nouns
United_Republic_of_Tanzania,nouns
Commiphora_meccanensis,nouns
goatsbeard,nouns
Saint_George,nouns
induction,nouns
tepary_bean,nouns
fatalism,nouns
city_hall,nouns
Sunday_best,nouns
Dioscorea_bulbifera,nouns
Congo_franc,nouns
Ivan_Sergeevich_Turgenev,nouns
kippered_salmon,nouns
Gastropoda,nouns
damping_off,nouns
Erigonum_fasciculatum,nouns
pressure_unit,nouns
ubiquinone,nouns
Igor_Ivanovich_Sikorsky,nouns
cofactor,nouns
heritage,nouns
Helianthus_angustifolius,nouns
Lobotes_surinamensis,nouns
molecular_biologist,nouns
Squalus_suckleyi,nouns
flick-knife,nouns
Meitner,nouns
jointed_charlock,nouns
tennis_match,nouns
Nihau_Island,nouns
arrowroot_family,nouns
giant_buttercup,nouns
Satureia_hortensis,nouns
house_of_prostitution,nouns
Joseph_Paul_DiMaggio,nouns
Cognac,nouns
British_Parliament,nouns
hemiplegia,nouns
Timaliidae,nouns
William_Rose_Benet,nouns
typewriter_keyboard,nouns
hustle,nouns
Simon_de_Montfort,nouns
Domenikos_Theotocopoulos,nouns
worldly_goods,nouns
fibromyositis,nouns
atrial_fibrillation,nouns
itchiness,nouns
agism,nouns
liothyronine,nouns
customshouse,nouns
Molotov,nouns
beta-adrenoceptor,nouns
K-lyte,nouns
blocker,nouns
conduit,nouns
cyst,nouns
Fuchs,nouns
Captain_James_Cook,nouns
Phalaris_aquatica,nouns
nouveau-riche,nouns
round-spored_gyromitra,nouns
subfamily_Merginae,nouns
breach_of_contract,nouns
divine_service,nouns
radiation_diagram,nouns
drying_up,nouns
Selaginella_apoda,nouns
cloaca,nouns
Leucaena,nouns
cane,nouns
bee_balm,nouns
stinking_mayweed,nouns
approach_pattern,nouns
William_Claude_Dukenfield,nouns
biometric_authentication,nouns
Biscayne_National_Park,nouns
punchayet,nouns
mordacity,nouns
nitweed,nouns
magnesium_hydroxide,nouns
self,nouns
genus_Castanospermum,nouns
vara,nouns
ebony,nouns
parenthetical_expression,nouns
sea_lyme_grass,nouns
shinny,nouns
hysterical_neurosis,nouns
light_brown,nouns
family_Termitidae,nouns
Columba,nouns
croo_monkey,nouns
bulla,nouns
paper_knife,nouns
pedometer,nouns
telephone_book,nouns
John_Philip_Marquand,nouns
doubtfulness,nouns
religious_school,nouns
Logrono,nouns
Pelew,nouns
pean,nouns
motility,nouns
rivulus,nouns
irreversibility,nouns
carline_thistle,nouns
genus_Parochetus,nouns
giving_birth,nouns
allergen,nouns
vesication,nouns
genus_Fusanus,nouns
paintball,nouns
porn,nouns
personal_judgment,nouns
pizzeria,nouns
dissymmetry,nouns
lynx,nouns
physiognomy,nouns
Momos,nouns
somnambulist,nouns
sea_spurry,nouns
metformin,nouns
screw_bean,nouns
family_Clusiaceae,nouns
office_furniture,nouns
innervation,nouns
Kampuchean,nouns
louis_d'or,nouns
hospitality,nouns
motorbike,nouns
Teton,nouns
kumquat,nouns
genus_Notropis,nouns
order_Cyclostomata,nouns
St._Francis,nouns
age_of_consent,nouns
Mercurialis,nouns
shovelful,nouns
peewee,nouns
West_Virginian,nouns
mulatto,nouns
due_process,nouns
Meyer_Guggenheim,nouns
genus_Valeriana,nouns
horse-drawn_vehicle,nouns
kroon,nouns
Bergman,nouns
oddball,nouns
slippage,nouns
Peristediinae,nouns
seaway,nouns
Arecidae,nouns
gill_fungus,nouns
family_Alopiidae,nouns
soup_spoon,nouns
table_saw,nouns
old_person,nouns
dish,nouns
genus_Ceratotherium,nouns
socle,nouns
particulate_radiation,nouns
Anaprox,nouns
sticker,nouns
Barbados_dollar,nouns
Psocoptera,nouns
green_arrow_arum,nouns
Johnson_grass,nouns
Carlo_Goldoni,nouns
social_status,nouns
field_winding,nouns
peacemaker,nouns
companionableness,nouns
genus_Idesia,nouns
genus_Nitella,nouns
lamellicorn_beetle,nouns
exit_poll,nouns
granadillo,nouns
Jean_Louis_Charles_Garnier,nouns
eyelash,nouns
nephoscope,nouns
false_return,nouns
Culebra,nouns
Equisetum_hyemale_robustum,nouns
Citrus_reticulata,nouns
little_sister,nouns
creche,nouns
true_heath,nouns
anaesthetic,nouns
Anseres,nouns
genus_Benzoin,nouns
photojournalist,nouns
Spanish_Inquisition,nouns
genus_Triplochiton,nouns
vermiculation,nouns
Donatello,nouns
slowness,nouns
quarter_mile,nouns
pacificist,nouns
nyala,nouns
Manes,nouns
hipsters,nouns
arrack,nouns
Australian_Labor_Party,nouns
potter's_earth,nouns
United_States_liquid_unit,nouns
Polygonales,nouns
Hector,nouns
swanflower,nouns
shoelace,nouns
operations,nouns
Liparis_liparis,nouns
gift_horse,nouns
steak_tartare,nouns
John_Griffith_Chaney,nouns
insecureness,nouns
occult_arts,nouns
joyousness,nouns
schematic_drawing,nouns
bob,nouns
genus_Macaca,nouns
wye,nouns
licensee,nouns
family_Gentianaceae,nouns
knockabout,nouns
packing_material,nouns
genus_Picus,nouns
order_Therapsida,nouns
France,nouns
Le_Gallienne,nouns
leg-pull,nouns
fishing_line,nouns
adenoid,nouns
economic_aid,nouns
delta_hepatitis,nouns
environmentalism,nouns
Polyborus_cheriway_audubonii,nouns
regular_tetrahedron,nouns
Dewar,nouns
Last_Frontier,nouns
genus_Epipactis,nouns
healing,nouns
Caricaceae,nouns
taxistand,nouns
pluralisation,nouns
narrow_margin,nouns
petfood,nouns
schorl,nouns
western_holly_fern,nouns
line_of_credit,nouns
vallecula,nouns
faqir,nouns
excursionist,nouns
Baja_California,nouns
consumptive,nouns
minimisation,nouns
acute_myeloid_leukemia,nouns
hotbox,nouns
nil,nouns
Arthropoda,nouns
timberland,nouns
gallant,nouns
zebra_orchid,nouns
cream_of_tartar,nouns
family_Aulostomidae,nouns
zakat,nouns
timeless_existence,nouns
Beguine,nouns
town_crier,nouns
tall_cupflower,nouns
Lambert-Eaton_syndrome,nouns
read/write_head,nouns
scented_penstemon,nouns
charabanc,nouns
Yardbird_Parker,nouns
napalm,nouns
knotgrass,nouns
palfrey,nouns
synovial_joint,nouns
subfamily_Uvulariaceae,nouns
go-between,nouns
pacemaker,nouns
bigamist,nouns
aerator,nouns
so,nouns
cabbage_butterfly,nouns
Rhinonicteris,nouns
kebab,nouns
misbehaviour,nouns
nictation,nouns
Cnemidophorus_tigris,nouns
domain_name,nouns
stargazing,nouns
N._Y._Stock_Exchange,nouns
scholar,nouns
Malvastrum,nouns
vine_maple,nouns
Cocus,nouns
audibleness,nouns
buckshot,nouns
telco_building,nouns
red_birch,nouns
Charleston,nouns
lemon-scented_gum,nouns
hypotonicity,nouns
astringent_drug,nouns
trudger,nouns
experimentation,nouns
lobster_thermidor,nouns
genus_Periophthalmus,nouns
Luxembourg-Ville,nouns
cheroot,nouns
totem_pole,nouns
scintilla,nouns
Republic_of_Zimbabwe,nouns
satin_stitch,nouns
Bohr_theory,nouns
sleaziness,nouns
woodcarving,nouns
caper,nouns
Pap_smear,nouns
simplicity,nouns
Euderma_maculata,nouns
coagulation_factor,nouns
Monomorium_minimum,nouns
motorbus,nouns
editor,nouns
hairball,nouns
Seven_Wonders_of_the_World,nouns
accentual_system,nouns
collateral,nouns
alternative_energy,nouns
Olympic_Games,nouns
southland,nouns
system_of_weights_and_measures,nouns
chetah,nouns
antipsychotic,nouns
family_Myrtaceae,nouns
bobcat,nouns
genus_Oxyura,nouns
genus_Auricularia,nouns
screwup,nouns
Phaseolus_angularis,nouns
snipping,nouns
articulateness,nouns
spyware,nouns
anglophile,nouns
Borneo,nouns
soapberry_vine,nouns
kelvin,nouns
abstinence,nouns
cocker_spaniel,nouns
soreness,nouns
coinsurance,nouns
horse_sense,nouns
branch_line,nouns
daughter-in-law,nouns
Karok,nouns
gowen_cypress,nouns
whirler,nouns
guardianship,nouns
order_Piperales,nouns
Spanish,nouns
procrastinator,nouns
katharobe,nouns
trait,nouns
headdress,nouns
phratry,nouns
tap_dance,nouns
cembra_nut,nouns
Sceloporus,nouns
